course_id,course_name,platform,category,sub_category,instructor,duration_hours,price_inr,rating,reviews,level,language,skills,description,certificate,popularity,prerequisites,completion_rate
C105789,Motion Graphics Complete Bootcamp 89,Udemy,Design,Motion Graphics,Instructor_128,69,0,4.4,221369,Beginner,Hindi,"Motion Graphics, Design, Projects, Hands-on","Comprehensive Motion Graphics course with practical projects, quizzes, assessments and capstone.",Yes,271287,Computer Fundamentals,46.4
C105790,Motion Graphics Complete Bootcamp 90,FutureLearn,Design,Motion Graphics,Instructor_268,44,2499,4.3,86261,Beginner,English,"Motion Graphics, Design, Projects, Hands-on","Comprehensive Motion Graphics course with practical projects, quizzes, assessments and capstone.",Yes,162943,Basic Programming,83.7
C105791,Motion Graphics Complete Bootcamp 91,DataCamp,Design,Motion Graphics,Instructor_344,32,2499,4.1,199692,Intermediate,Hindi,"Motion Graphics, Design, Projects, Hands-on","Comprehensive Motion Graphics course with practical projects, quizzes, assessments and capstone.",No,334327,Computer Fundamentals,91.3
C105792,Motion Graphics Complete Bootcamp 92,Udemy,Design,Motion Graphics,Instructor_452,72,0,3.7,106327,Beginner,Hindi,"Motion Graphics, Design, Projects, Hands-on","Comprehensive Motion Graphics course with practical projects, quizzes, assessments and capstone.",Yes,173254,None,58.8
C105793,Motion Graphics Complete Bootcamp 93,Coursera,Design,Motion Graphics,Instructor_311,22,3499,4.7,9702,Intermediate,French,"Motion Graphics, Design, Projects, Hands-on","Comprehensive Motion Graphics course with practical projects, quizzes, assessments and capstone.",No,57778,Computer Fundamentals,39.6
C105794,Motion Graphics Complete Bootcamp 94,edX,Design,Motion Graphics,Instructor_163,52,2499,4.8,209636,Intermediate,Spanish,"Motion Graphics, Design, Projects, Hands-on","Comprehensive Motion Graphics course with practical projects, quizzes, assessments and capstone.",No,252532,Computer Fundamentals,74.8
C105795,Motion Graphics Complete Bootcamp 95,Coursera,Design,Motion Graphics,Instructor_304,31,4999,4.6,78272,Beginner,Spanish,"Motion Graphics, Design, Projects, Hands-on","Comprehensive Motion Graphics course with practical projects, quizzes, assessments and capstone.",No,90855,Computer Fundamentals,79.8
C105796,Motion Graphics Complete Bootcamp 96,Khan Academy,Design,Motion Graphics,Instructor_117,59,399,3.7,95123,Beginner,English,"Motion Graphics, Design, Projects, Hands-on","Comprehensive Motion Graphics course with practical projects, quizzes, assessments and capstone.",No,494610,Basic Programming,36.7
C105797,Motion Graphics Complete Bootcamp 97,Khan Academy,Design,Motion Graphics,Instructor_378,28,2499,3.7,126988,Advanced,English,"Motion Graphics, Design, Projects, Hands-on","Comprehensive Motion Graphics course with practical projects, quizzes, assessments and capstone.",Yes,301099,Computer Fundamentals,51.1
C105798,Motion Graphics Complete Bootcamp 98,Udemy,Design,Motion Graphics,Instructor_112,10,399,4.7,212254,Intermediate,English,"Motion Graphics, Design, Projects, Hands-on","Comprehensive Motion Graphics course with practical projects, quizzes, assessments and capstone.",Yes,21343,Computer Fundamentals,73.8
C105799,Motion Graphics Complete Bootcamp 99,DataCamp,Design,Motion Graphics,Instructor_333,40,2499,3.9,176327,Beginner,Spanish,"Motion Graphics, Design, Projects, Hands-on","Comprehensive Motion Graphics course with practical projects, quizzes, assessments and capstone.",No,32634,Mathematics,89.6
C105800,Motion Graphics Complete Bootcamp 100,DataCamp,Design,Motion Graphics,Instructor_183,79,3499,3.9,214433,Beginner,Hindi,"Motion Graphics, Design, Projects, Hands-on","Comprehensive Motion Graphics course with practical projects, quizzes, assessments and capstone.",Yes,381946,Mathematics,36.5
C105801,Canva Complete Bootcamp 1,DataCamp,Design,Canva,Instructor_423,65,2499,4.1,99867,Intermediate,Spanish,"Canva, Design, Projects, Hands-on","Comprehensive Canva course with practical projects, quizzes, assessments and capstone.",No,130325,Basic Programming,39.4
C105802,Canva Complete Bootcamp 2,edX,Design,Canva,Instructor_227,69,4999,3.9,194897,Advanced,Spanish,"Canva, Design, Projects, Hands-on","Comprehensive Canva course with practical projects, quizzes, assessments and capstone.",No,5594,None,36.8
C105803,Canva Complete Bootcamp 3,FutureLearn,Design,Canva,Instructor_199,26,699,4.0,72466,Beginner,French,"Canva, Design, Projects, Hands-on","Comprehensive Canva course with practical projects, quizzes, assessments and capstone.",No,104711,Basic Programming,45.8
C105804,Canva Complete Bootcamp 4,Skillshare,Design,Canva,Instructor_309,42,3499,3.8,74538,Beginner,English,"Canva, Design, Projects, Hands-on","Comprehensive Canva course with practical projects, quizzes, assessments and capstone.",No,351353,Computer Fundamentals,74.4
C105805,Canva Complete Bootcamp 5,Skillshare,Design,Canva,Instructor_281,31,999,3.5,66468,Beginner,French,"Canva, Design, Projects, Hands-on","Comprehensive Canva course with practical projects, quizzes, assessments and capstone.",No,261806,Basic Programming,48.5
C105806,Canva Complete Bootcamp 6,DataCamp,Design,Canva,Instructor_187,3,399,4.9,158811,Advanced,Hindi,"Canva, Design, Projects, Hands-on","Comprehensive Canva course with practical projects, quizzes, assessments and capstone.",No,192643,None,83.1
C105807,Canva Complete Bootcamp 7,DataCamp,Design,Canva,Instructor_386,32,999,4.2,238939,Beginner,Hindi,"Canva, Design, Projects, Hands-on","Comprehensive Canva course with practical projects, quizzes, assessments and capstone.",Yes,113579,None,85.3
C105808,Canva Complete Bootcamp 8,Khan Academy,Design,Canva,Instructor_453,14,399,4.5,230499,Intermediate,Hindi,"Canva, Design, Projects, Hands-on","Comprehensive Canva course with practical projects, quizzes, assessments and capstone.",No,152021,Mathematics,59.6
C105809,Canva Complete Bootcamp 9,LinkedIn Learning,Design,Canva,Instructor_434,29,399,3.9,86268,Beginner,Hindi,"Canva, Design, Projects, Hands-on","Comprehensive Canva course with practical projects, quizzes, assessments and capstone.",No,427660,Mathematics,62.4
C105810,Canva Complete Bootcamp 10,Coursera,Design,Canva,Instructor_180,30,699,3.5,44513,Beginner,Hindi,"Canva, Design, Projects, Hands-on","Comprehensive Canva course with practical projects, quizzes, assessments and capstone.",No,464867,Computer Fundamentals,70.2
C105811,Canva Complete Bootcamp 11,DataCamp,Design,Canva,Instructor_85,43,999,4.7,44767,Advanced,French,"Canva, Design, Projects, Hands-on","Comprehensive Canva course with practical projects, quizzes, assessments and capstone.",No,480564,Mathematics,81.5
C105812,Canva Complete Bootcamp 12,DataCamp,Design,Canva,Instructor_69,54,0,3.8,212254,Intermediate,Hindi,"Canva, Design, Projects, Hands-on","Comprehensive Canva course with practical projects, quizzes, assessments and capstone.",Yes,298934,None,93.7
C105813,Canva Complete Bootcamp 13,Khan Academy,Design,Canva,Instructor_489,44,4999,3.6,51755,Beginner,English,"Canva, Design, Projects, Hands-on","Comprehensive Canva course with practical projects, quizzes, assessments and capstone.",No,161223,Mathematics,57.9
C105814,Canva Complete Bootcamp 14,Coursera,Design,Canva,Instructor_84,28,2499,4.0,199552,Advanced,French,"Canva, Design, Projects, Hands-on","Comprehensive Canva course with practical projects, quizzes, assessments and capstone.",Yes,81377,Computer Fundamentals,71.7
C105815,Canva Complete Bootcamp 15,Coursera,Design,Canva,Instructor_429,17,3499,3.6,55925,Advanced,French,"Canva, Design, Projects, Hands-on","Comprehensive Canva course with practical projects, quizzes, assessments and capstone.",Yes,489098,None,57.9
C105816,Canva Complete Bootcamp 16,edX,Design,Canva,Instructor_20,13,2499,3.6,61944,Intermediate,Spanish,"Canva, Design, Projects, Hands-on","Comprehensive Canva course with practical projects, quizzes, assessments and capstone.",No,250060,Basic Programming,63.0
C105817,Canva Complete Bootcamp 17,DataCamp,Design,Canva,Instructor_434,3,2499,3.8,28845,Intermediate,Hindi,"Canva, Design, Projects, Hands-on","Comprehensive Canva course with practical projects, quizzes, assessments and capstone.",Yes,295981,Computer Fundamentals,72.4
C105818,Canva Complete Bootcamp 18,LinkedIn Learning,Design,Canva,Instructor_171,74,699,3.9,102683,Beginner,English,"Canva, Design, Projects, Hands-on","Comprehensive Canva course with practical projects, quizzes, assessments and capstone.",Yes,499962,None,81.4
C105819,Canva Complete Bootcamp 19,Udemy,Design,Canva,Instructor_259,23,2499,4.8,64647,Intermediate,Hindi,"Canva, Design, Projects, Hands-on","Comprehensive Canva course with practical projects, quizzes, assessments and capstone.",Yes,185276,None,37.9
C105820,Canva Complete Bootcamp 20,Khan Academy,Design,Canva,Instructor_110,50,3499,4.5,46928,Intermediate,Hindi,"Canva, Design, Projects, Hands-on","Comprehensive Canva course with practical projects, quizzes, assessments and capstone.",Yes,18023,None,94.4
C105821,Canva Complete Bootcamp 21,Coursera,Design,Canva,Instructor_265,8,4999,3.9,245730,Beginner,Spanish,"Canva, Design, Projects, Hands-on","Comprehensive Canva course with practical projects, quizzes, assessments and capstone.",No,234816,Basic Programming,72.2
C105822,Canva Complete Bootcamp 22,Skillshare,Design,Canva,Instructor_10,37,4999,4.7,89943,Intermediate,Hindi,"Canva, Design, Projects, Hands-on","Comprehensive Canva course with practical projects, quizzes, assessments and capstone.",No,59180,None,64.6
C105823,Canva Complete Bootcamp 23,DataCamp,Design,Canva,Instructor_414,2,999,3.9,67797,Intermediate,French,"Canva, Design, Projects, Hands-on","Comprehensive Canva course with practical projects, quizzes, assessments and capstone.",Yes,479594,Basic Programming,62.3
C105824,Canva Complete Bootcamp 24,edX,Design,Canva,Instructor_490,74,399,4.4,127062,Intermediate,Hindi,"Canva, Design, Projects, Hands-on","Comprehensive Canva course with practical projects, quizzes, assessments and capstone.",Yes,211634,Computer Fundamentals,68.3
C105825,Canva Complete Bootcamp 25,DataCamp,Design,Canva,Instructor_82,32,2499,4.2,177353,Intermediate,Spanish,"Canva, Design, Projects, Hands-on","Comprehensive Canva course with practical projects, quizzes, assessments and capstone.",Yes,324943,Computer Fundamentals,52.0
C105826,Canva Complete Bootcamp 26,FutureLearn,Design,Canva,Instructor_67,35,1499,4.3,119196,Intermediate,Spanish,"Canva, Design, Projects, Hands-on","Comprehensive Canva course with practical projects, quizzes, assessments and capstone.",No,177922,Computer Fundamentals,55.9
C105827,Canva Complete Bootcamp 27,Udemy,Design,Canva,Instructor_207,25,4999,4.0,222070,Intermediate,Spanish,"Canva, Design, Projects, Hands-on","Comprehensive Canva course with practical projects, quizzes, assessments and capstone.",Yes,140326,None,93.4
C105828,Canva Complete Bootcamp 28,DataCamp,Design,Canva,Instructor_121,30,399,3.7,200312,Advanced,English,"Canva, Design, Projects, Hands-on","Comprehensive Canva course with practical projects, quizzes, assessments and capstone.",No,157305,Basic Programming,40.4
C105829,Canva Complete Bootcamp 29,Skillshare,Design,Canva,Instructor_377,26,2499,4.7,137436,Beginner,French,"Canva, Design, Projects, Hands-on","Comprehensive Canva course with practical projects, quizzes, assessments and capstone.",Yes,183671,Computer Fundamentals,61.1
C105830,Canva Complete Bootcamp 30,Coursera,Design,Canva,Instructor_288,20,399,4.1,25156,Beginner,French,"Canva, Design, Projects, Hands-on","Comprehensive Canva course with practical projects, quizzes, assessments and capstone.",No,39910,Basic Programming,45.7
C105831,Canva Complete Bootcamp 31,edX,Design,Canva,Instructor_226,18,999,4.0,16784,Intermediate,English,"Canva, Design, Projects, Hands-on","Comprehensive Canva course with practical projects, quizzes, assessments and capstone.",Yes,176102,Basic Programming,55.0
C105832,Canva Complete Bootcamp 32,DataCamp,Design,Canva,Instructor_467,73,2499,3.7,41397,Intermediate,English,"Canva, Design, Projects, Hands-on","Comprehensive Canva course with practical projects, quizzes, assessments and capstone.",Yes,24302,None,59.1
C105833,Canva Complete Bootcamp 33,Udemy,Design,Canva,Instructor_193,14,4999,3.7,101877,Advanced,French,"Canva, Design, Projects, Hands-on","Comprehensive Canva course with practical projects, quizzes, assessments and capstone.",No,432482,None,83.4
C105834,Canva Complete Bootcamp 34,Skillshare,Design,Canva,Instructor_172,65,399,3.6,229221,Intermediate,English,"Canva, Design, Projects, Hands-on","Comprehensive Canva course with practical projects, quizzes, assessments and capstone.",No,229386,Basic Programming,60.4
C105835,Canva Complete Bootcamp 35,Coursera,Design,Canva,Instructor_138,42,4999,3.5,96439,Intermediate,English,"Canva, Design, Projects, Hands-on","Comprehensive Canva course with practical projects, quizzes, assessments and capstone.",Yes,106612,Computer Fundamentals,95.4
C105836,Canva Complete Bootcamp 36,Coursera,Design,Canva,Instructor_9,42,1499,3.7,247408,Beginner,Hindi,"Canva, Design, Projects, Hands-on","Comprehensive Canva course with practical projects, quizzes, assessments and capstone.",Yes,250131,Computer Fundamentals,88.5
C105837,Canva Complete Bootcamp 37,edX,Design,Canva,Instructor_122,61,699,4.1,53998,Intermediate,French,"Canva, Design, Projects, Hands-on","Comprehensive Canva course with practical projects, quizzes, assessments and capstone.",Yes,266108,None,58.5
C105838,Canva Complete Bootcamp 38,Khan Academy,Design,Canva,Instructor_454,15,0,4.4,235519,Advanced,French,"Canva, Design, Projects, Hands-on","Comprehensive Canva course with practical projects, quizzes, assessments and capstone.",Yes,349759,Computer Fundamentals,43.0
C105839,Canva Complete Bootcamp 39,LinkedIn Learning,Design,Canva,Instructor_225,54,699,4.7,204229,Intermediate,Spanish,"Canva, Design, Projects, Hands-on","Comprehensive Canva course with practical projects, quizzes, assessments and capstone.",Yes,375539,None,58.8
C105840,Canva Complete Bootcamp 40,Skillshare,Design,Canva,Instructor_333,57,399,4.2,222687,Advanced,French,"Canva, Design, Projects, Hands-on","Comprehensive Canva course with practical projects, quizzes, assessments and capstone.",Yes,433594,Basic Programming,69.2
C105841,Canva Complete Bootcamp 41,Udemy,Design,Canva,Instructor_169,34,999,4.7,57418,Advanced,French,"Canva, Design, Projects, Hands-on","Comprehensive Canva course with practical projects, quizzes, assessments and capstone.",No,138844,Basic Programming,95.5
C105842,Canva Complete Bootcamp 42,Coursera,Design,Canva,Instructor_269,80,4999,4.7,94475,Beginner,French,"Canva, Design, Projects, Hands-on","Comprehensive Canva course with practical projects, quizzes, assessments and capstone.",No,183593,Computer Fundamentals,67.2
C105843,Canva Complete Bootcamp 43,Khan Academy,Design,Canva,Instructor_185,80,399,4.1,34963,Advanced,French,"Canva, Design, Projects, Hands-on","Comprehensive Canva course with practical projects, quizzes, assessments and capstone.",Yes,209932,Mathematics,80.8
