user_id,age,country,education,interest,skill_level,preferred_platform,learning_goal,weekly_hours,completed_courses
U02453,44,UK,Postgraduate,Data Science,Advanced,Coursera,Interview Prep,24,34
U02454,26,India,Postgraduate,Business,Advanced,Coursera,Career Switch,11,12
U02455,48,Canada,Postgraduate,Soft Skills,Beginner,Udemy,Interview Prep,29,36
U02456,40,Australia,Graduate,Soft Skills,Advanced,Udemy,Promotion,17,40
U02457,29,Australia,Student,AI,Advanced,edX,Promotion,17,39
U02458,47,USA,Postgraduate,Programming,Advanced,edX,Upskilling,3,36
U02459,22,Canada,Student,Design,Beginner,Coursera,Upskilling,17,6
U02460,46,USA,Student,Programming,Intermediate,edX,Interview Prep,27,24
U02461,40,India,Postgraduate,Design,Advanced,Skillshare,Interview Prep,21,33
U02462,53,Australia,Postgraduate,AI,Intermediate,Udemy,Interview Prep,23,49
U02463,40,UK,Postgraduate,Soft Skills,Advanced,Khan Academy,Interview Prep,21,40
U02464,47,Australia,Graduate,AI,Intermediate,DataCamp,Career Switch,28,33
U02465,55,USA,Student,AI,Intermediate,DataCamp,College Project,13,0
U02466,31,USA,Graduate,AI,Intermediate,Udemy,Interview Prep,28,33
U02467,38,India,Student,Programming,Beginner,edX,Upskilling,14,48
U02468,51,Germany,Student,AI,Intermediate,FutureLearn,Upskilling,30,48
U02469,40,Germany,Student,Design,Beginner,LinkedIn Learning,Upskilling,23,3
U02470,21,UK,Graduate,Mobile,Beginner,Khan Academy,Certification,23,39
U02471,54,India,Postgraduate,Programming,Advanced,Coursera,College Project,26,49
U02472,51,Germany,Student,Programming,Beginner,LinkedIn Learning,College Project,12,3
U02473,37,UK,Graduate,Business,Beginner,Udemy,Career Switch,12,6
U02474,41,India,Postgraduate,Business,Intermediate,Skillshare,Promotion,22,8
U02475,54,Australia,Student,Soft Skills,Advanced,DataCamp,Promotion,8,21
U02476,48,India,Student,Cloud,Advanced,Coursera,Certification,28,23
U02477,28,Canada,Graduate,Data Science,Beginner,edX,Interview Prep,29,12
U02478,54,USA,Graduate,AI,Intermediate,Skillshare,Upskilling,16,34
U02479,47,USA,Graduate,Mobile,Advanced,LinkedIn Learning,Interview Prep,5,30
U02480,45,Germany,Postgraduate,Business,Intermediate,LinkedIn Learning,Certification,14,35
U02481,28,India,Student,Programming,Advanced,edX,College Project,24,20
U02482,18,Canada,Postgraduate,Cybersecurity,Intermediate,Udemy,Interview Prep,20,32
U02483,53,UK,Student,Business,Advanced,LinkedIn Learning,College Project,13,14
U02484,35,USA,Student,Business,Beginner,Skillshare,Career Switch,2,8
U02485,27,UK,Graduate,Soft Skills,Beginner,Khan Academy,College Project,8,34
U02486,52,Canada,Graduate,Design,Beginner,Udemy,Upskilling,14,0
U02487,33,India,Graduate,Business,Intermediate,FutureLearn,College Project,30,12
U02488,36,USA,Graduate,AI,Intermediate,Udemy,Upskilling,11,9
U02489,28,UK,Postgraduate,Mobile,Beginner,edX,College Project,20,41
U02490,42,Canada,Graduate,AI,Advanced,edX,Promotion,27,29
U02491,50,UK,Student,Web,Advanced,Skillshare,College Project,23,36
U02492,46,UK,Student,Mobile,Advanced,FutureLearn,Certification,7,9
U02493,49,UK,Graduate,AI,Intermediate,Skillshare,College Project,8,41
U02494,44,USA,Postgraduate,Data Science,Advanced,edX,Career Switch,6,14
U02495,45,India,Student,Data Science,Beginner,LinkedIn Learning,Promotion,3,21
U02496,47,USA,Student,Soft Skills,Advanced,edX,Career Switch,30,2
U02497,44,Canada,Graduate,Cloud,Intermediate,Skillshare,College Project,29,15
U02498,34,UK,Postgraduate,Web,Intermediate,Skillshare,Interview Prep,4,43
U02499,47,Canada,Student,Data Science,Intermediate,FutureLearn,Certification,14,27
U02500,32,UK,Postgraduate,Design,Beginner,Coursera,Interview Prep,2,18
U02501,53,India,Graduate,Business,Beginner,Skillshare,College Project,17,48
U02502,20,Germany,Student,Design,Advanced,Coursera,Career Switch,11,26
U02503,44,Germany,Student,Programming,Beginner,Khan Academy,Certification,11,5
U02504,23,Canada,Student,Soft Skills,Advanced,LinkedIn Learning,Upskilling,27,4
U02505,52,Canada,Student,Mobile,Intermediate,LinkedIn Learning,Upskilling,13,38
U02506,31,UK,Postgraduate,AI,Intermediate,LinkedIn Learning,Interview Prep,18,25
U02507,34,Canada,Postgraduate,Business,Advanced,Coursera,College Project,9,29
U02508,47,Germany,Student,Soft Skills,Intermediate,FutureLearn,College Project,14,27
U02509,33,Germany,Graduate,Business,Advanced,edX,Career Switch,10,48
U02510,23,USA,Postgraduate,Data Science,Advanced,Udemy,Interview Prep,30,46
U02511,28,Canada,Graduate,Soft Skills,Advanced,DataCamp,Certification,20,27
U02512,24,Germany,Postgraduate,AI,Advanced,Udemy,Upskilling,22,35
U02513,53,UK,Graduate,Web,Advanced,DataCamp,Promotion,18,20
U02514,52,Germany,Graduate,Cloud,Intermediate,FutureLearn,Upskilling,29,27
U02515,53,Australia,Postgraduate,AI,Advanced,FutureLearn,Promotion,29,10
U02516,41,Germany,Student,Mobile,Advanced,Skillshare,Certification,13,25
U02517,27,USA,Graduate,Design,Beginner,edX,Upskilling,14,41
U02518,40,USA,Postgraduate,Mobile,Intermediate,FutureLearn,College Project,11,10
U02519,42,USA,Postgraduate,Programming,Intermediate,Khan Academy,Upskilling,4,33
U02520,22,USA,Student,Design,Advanced,Coursera,Upskilling,15,6
U02521,52,India,Student,Mobile,Intermediate,Udemy,Upskilling,21,30
U02522,42,India,Graduate,Design,Advanced,DataCamp,College Project,20,6
U02523,43,USA,Student,Soft Skills,Advanced,Udemy,Interview Prep,27,26
U02524,45,Australia,Student,Programming,Beginner,Coursera,Certification,2,35
U02525,45,Canada,Postgraduate,Data Science,Beginner,Khan Academy,Upskilling,16,15
U02526,47,UK,Postgraduate,Cybersecurity,Intermediate,Skillshare,College Project,7,4
U02527,48,UK,Postgraduate,Soft Skills,Intermediate,Udemy,Certification,20,21
U02528,39,Germany,Student,Web,Beginner,Udemy,Promotion,28,3
U02529,52,Australia,Graduate,Web,Beginner,Udemy,College Project,19,41
U02530,54,USA,Graduate,Soft Skills,Advanced,Skillshare,Career Switch,7,26
U02531,35,UK,Student,Programming,Intermediate,FutureLearn,Promotion,30,14
U02532,28,USA,Graduate,Design,Intermediate,Coursera,Promotion,15,7
U02533,34,USA,Postgraduate,Programming,Intermediate,Khan Academy,Career Switch,9,39
U02534,42,Germany,Graduate,Soft Skills,Intermediate,LinkedIn Learning,Certification,5,24
U02535,37,India,Student,Business,Beginner,FutureLearn,Interview Prep,28,45
U02536,44,Germany,Postgraduate,Programming,Intermediate,DataCamp,Career Switch,24,12
U02537,32,Germany,Student,Business,Intermediate,Coursera,Upskilling,16,16
U02538,21,India,Student,Web,Intermediate,Khan Academy,Interview Prep,19,1
U02539,23,Australia,Graduate,AI,Advanced,Coursera,Promotion,19,27
U02540,44,USA,Postgraduate,Mobile,Intermediate,FutureLearn,Upskilling,10,44
U02541,37,USA,Graduate,Business,Intermediate,Skillshare,College Project,8,39
U02542,28,Australia,Postgraduate,Soft Skills,Beginner,Khan Academy,Promotion,20,8
U02543,20,Australia,Postgraduate,Cybersecurity,Intermediate,edX,Interview Prep,21,33
U02544,27,Canada,Graduate,Web,Intermediate,Udemy,College Project,24,40
U02545,49,Germany,Postgraduate,Data Science,Intermediate,Khan Academy,Upskilling,19,40
U02546,21,Germany,Graduate,Business,Intermediate,Khan Academy,Upskilling,24,40
U02547,19,India,Postgraduate,Design,Intermediate,Khan Academy,Upskilling,23,35
U02548,49,Australia,Graduate,Cybersecurity,Beginner,Udemy,College Project,2,22
U02549,41,UK,Postgraduate,AI,Advanced,Khan Academy,College Project,21,19
U02550,25,UK,Graduate,Cybersecurity,Advanced,Coursera,College Project,13,47
U02551,22,Germany,Postgraduate,Cybersecurity,Intermediate,DataCamp,Upskilling,7,31
U02552,46,UK,Student,Mobile,Beginner,Coursera,Upskilling,28,12
U02553,35,Canada,Postgraduate,Mobile,Advanced,FutureLearn,Certification,6,30
U02554,40,USA,Graduate,Business,Intermediate,FutureLearn,Interview Prep,25,45
U02555,49,UK,Graduate,AI,Advanced,Skillshare,Certification,21,41
U02556,42,USA,Student,Soft Skills,Intermediate,DataCamp,College Project,15,30
U02557,41,USA,Postgraduate,Mobile,Intermediate,LinkedIn Learning,Promotion,13,22
U02558,26,UK,Postgraduate,Business,Advanced,Udemy,Interview Prep,3,16
U02559,50,Canada,Graduate,Business,Intermediate,Udemy,Upskilling,16,29
U02560,18,UK,Student,Cybersecurity,Advanced,Skillshare,Upskilling,29,17
U02561,48,India,Postgraduate,Cybersecurity,Beginner,LinkedIn Learning,Promotion,11,23
U02562,40,USA,Graduate,Design,Beginner,LinkedIn Learning,College Project,27,2
U02563,43,UK,Postgraduate,Soft Skills,Intermediate,Khan Academy,Career Switch,21,42
U02564,25,UK,Graduate,Business,Intermediate,Khan Academy,Upskilling,3,28
U02565,43,Canada,Postgraduate,Web,Advanced,Skillshare,Career Switch,16,45
U02566,35,Germany,Postgraduate,Design,Advanced,Skillshare,Interview Prep,2,12
U02567,33,India,Student,Data Science,Beginner,Coursera,Career Switch,15,4
U02568,38,USA,Student,Mobile,Advanced,edX,Promotion,12,48
U02569,48,Germany,Postgraduate,Web,Advanced,DataCamp,College Project,27,18
U02570,51,Australia,Postgraduate,Web,Intermediate,FutureLearn,Upskilling,17,25
U02571,47,USA,Student,AI,Beginner,Skillshare,Promotion,25,49
U02572,33,USA,Student,Cybersecurity,Advanced,edX,Upskilling,5,34
U02573,34,India,Graduate,AI,Beginner,Khan Academy,College Project,11,34
U02574,37,Germany,Student,Cybersecurity,Intermediate,DataCamp,Promotion,29,1
U02575,47,USA,Student,AI,Advanced,Khan Academy,College Project,6,21
U02576,46,Germany,Graduate,Web,Beginner,Skillshare,Interview Prep,14,5
U02577,52,Canada,Student,Web,Intermediate,Khan Academy,Upskilling,16,8
U02578,18,UK,Student,Programming,Advanced,Udemy,Certification,26,35
U02579,49,Australia,Graduate,Business,Advanced,Skillshare,Upskilling,29,22
U02580,51,Germany,Student,Design,Beginner,Skillshare,College Project,17,31
U02581,29,UK,Graduate,Design,Intermediate,LinkedIn Learning,Interview Prep,6,8
U02582,31,India,Student,AI,Intermediate,FutureLearn,Career Switch,4,27
U02583,20,India,Postgraduate,Soft Skills,Intermediate,LinkedIn Learning,Certification,16,46
U02584,40,Australia,Graduate,Business,Beginner,Coursera,Certification,2,30
U02585,48,UK,Student,AI,Intermediate,edX,Interview Prep,17,0
U02586,54,USA,Student,Design,Intermediate,Udemy,College Project,24,13
U02587,24,Australia,Postgraduate,AI,Beginner,Khan Academy,Upskilling,28,10
U02588,35,Germany,Student,Data Science,Intermediate,FutureLearn,Career Switch,6,0
U02589,18,UK,Student,Soft Skills,Beginner,Khan Academy,Career Switch,8,21
U02590,27,India,Graduate,Programming,Advanced,edX,Certification,28,15
U02591,22,Australia,Student,Data Science,Advanced,LinkedIn Learning,Promotion,4,43
U02592,48,Australia,Postgraduate,AI,Advanced,Udemy,Promotion,5,15
U02593,43,India,Student,Business,Intermediate,Khan Academy,Certification,3,0
U02594,26,Australia,Graduate,Web,Advanced,LinkedIn Learning,Upskilling,15,46
U02595,49,Australia,Student,Mobile,Intermediate,Udemy,Career Switch,16,2
U02596,50,India,Postgraduate,Cybersecurity,Beginner,Coursera,Certification,12,27
U02597,42,India,Graduate,Cybersecurity,Beginner,DataCamp,Upskilling,27,14
U02598,51,Australia,Graduate,Business,Intermediate,Coursera,Upskilling,22,17
U02599,45,Canada,Postgraduate,Soft Skills,Intermediate,FutureLearn,Career Switch,20,25
U02600,33,Canada,Graduate,Design,Intermediate,FutureLearn,Upskilling,3,1
U02601,55,Australia,Graduate,Programming,Beginner,LinkedIn Learning,Promotion,24,18
U02602,36,Australia,Graduate,Cloud,Beginner,Skillshare,College Project,20,1
U02603,55,India,Postgraduate,Business,Advanced,LinkedIn Learning,Upskilling,17,19
U02604,45,UK,Student,Design,Advanced,LinkedIn Learning,Promotion,24,18
U02605,22,USA,Postgraduate,Design,Advanced,DataCamp,Certification,16,37
U02606,55,India,Graduate,Soft Skills,Beginner,edX,Promotion,10,38
U02607,25,UK,Graduate,Web,Intermediate,edX,Interview Prep,16,35
U02608,26,India,Postgraduate,Business,Intermediate,LinkedIn Learning,Career Switch,27,22
U02609,47,UK,Postgraduate,Data Science,Advanced,Skillshare,Interview Prep,3,12
U02610,55,Germany,Student,Programming,Advanced,Skillshare,Career Switch,25,48
U02611,39,Germany,Postgraduate,Business,Beginner,edX,Career Switch,12,44
U02612,29,Australia,Student,Programming,Intermediate,Skillshare,Interview Prep,20,9
U02613,50,USA,Student,Business,Intermediate,edX,Upskilling,11,42
U02614,43,Germany,Graduate,Data Science,Beginner,edX,Career Switch,22,44
U02615,40,Canada,Graduate,Business,Intermediate,edX,Career Switch,3,37
U02616,51,Canada,Postgraduate,Design,Beginner,Coursera,Interview Prep,24,27
U02617,46,USA,Student,Cloud,Advanced,Khan Academy,Interview Prep,6,21
U02618,26,USA,Student,Web,Intermediate,FutureLearn,Interview Prep,17,46
U02619,43,UK,Graduate,Data Science,Intermediate,Udemy,Career Switch,7,9
U02620,48,India,Postgraduate,Cloud,Intermediate,Khan Academy,Certification,11,1
U02621,40,Australia,Student,Soft Skills,Beginner,LinkedIn Learning,Promotion,4,45
U02622,42,Canada,Graduate,AI,Intermediate,Coursera,College Project,30,40
U02623,20,India,Graduate,Data Science,Advanced,edX,College Project,7,9
U02624,51,UK,Postgraduate,Design,Advanced,Skillshare,Interview Prep,6,50
U02625,42,Australia,Graduate,Data Science,Beginner,Udemy,Interview Prep,28,15
U02626,38,Australia,Student,Programming,Intermediate,edX,Interview Prep,10,9
U02627,29,UK,Student,Mobile,Beginner,Coursera,Interview Prep,13,23
U02628,29,Australia,Postgraduate,Programming,Beginner,Skillshare,Career Switch,24,3
U02629,20,USA,Student,Business,Advanced,LinkedIn Learning,Upskilling,29,50
U02630,23,Canada,Postgraduate,Cloud,Beginner,Skillshare,Career Switch,16,42
U02631,30,USA,Postgraduate,AI,Beginner,DataCamp,Promotion,21,19
U02632,34,USA,Graduate,Business,Beginner,edX,Promotion,19,38
U02633,37,India,Graduate,Cybersecurity,Intermediate,DataCamp,Interview Prep,9,45
U02634,24,Germany,Graduate,Soft Skills,Beginner,LinkedIn Learning,Upskilling,29,20
U02635,44,Canada,Student,Design,Intermediate,LinkedIn Learning,Promotion,15,7
U02636,18,UK,Graduate,Mobile,Beginner,edX,Certification,12,16
U02637,33,Canada,Postgraduate,Soft Skills,Beginner,Udemy,Career Switch,22,28
U02638,29,UK,Student,Data Science,Advanced,edX,Career Switch,7,28
U02639,36,Canada,Graduate,Soft Skills,Beginner,edX,Upskilling,25,28
U02640,37,Australia,Postgraduate,Web,Intermediate,edX,Promotion,25,27
U02641,51,UK,Student,Cybersecurity,Beginner,Udemy,Promotion,13,18
U02642,33,UK,Student,Soft Skills,Beginner,Skillshare,College Project,16,39
U02643,31,Canada,Graduate,Web,Advanced,DataCamp,Career Switch,24,13
U02644,36,Canada,Student,Mobile,Advanced,Khan Academy,College Project,15,24
U02645,34,USA,Student,Cloud,Beginner,edX,Certification,21,49
U02646,22,India,Student,AI,Advanced,Khan Academy,Upskilling,16,19
U02647,20,UK,Graduate,Programming,Beginner,Coursera,Promotion,2,41
U02648,55,Australia,Postgraduate,Mobile,Advanced,Coursera,Promotion,26,44
U02649,42,Australia,Student,Cloud,Beginner,Skillshare,College Project,26,34
U02650,49,Australia,Postgraduate,AI,Beginner,Udemy,Upskilling,28,4
U02651,40,Germany,Student,Cybersecurity,Advanced,Coursera,Certification,26,36
U02652,39,UK,Student,Design,Beginner,Coursera,Interview Prep,13,40
U02653,19,India,Postgraduate,Soft Skills,Beginner,Skillshare,Upskilling,13,42
U02654,37,Canada,Graduate,Data Science,Intermediate,FutureLearn,Upskilling,24,31
U02655,22,Australia,Graduate,Cloud,Advanced,FutureLearn,College Project,25,41
U02656,43,UK,Student,Business,Beginner,edX,Career Switch,13,16
U02657,31,Australia,Student,Soft Skills,Advanced,Skillshare,College Project,30,41
U02658,44,India,Graduate,Data Science,Intermediate,LinkedIn Learning,Career Switch,11,14
U02659,36,Australia,Postgraduate,Design,Intermediate,LinkedIn Learning,Career Switch,30,37
U02660,33,Canada,Student,Programming,Intermediate,FutureLearn,Promotion,14,30
U02661,31,USA,Postgraduate,Web,Advanced,Khan Academy,Interview Prep,14,7
U02662,28,India,Graduate,Cloud,Advanced,Skillshare,Interview Prep,6,40
U02663,49,Australia,Graduate,Design,Beginner,Khan Academy,Career Switch,16,50
U02664,21,India,Postgraduate,Cloud,Advanced,Khan Academy,Certification,11,46
U02665,28,Canada,Postgraduate,Design,Intermediate,Khan Academy,Certification,10,21
U02666,51,UK,Postgraduate,Cybersecurity,Advanced,DataCamp,Promotion,30,32
U02667,24,USA,Postgraduate,Data Science,Intermediate,Coursera,Upskilling,29,34
U02668,19,Australia,Graduate,Web,Intermediate,LinkedIn Learning,College Project,17,0
U02669,48,UK,Student,Cloud,Intermediate,FutureLearn,Certification,11,34
U02670,51,Germany,Postgraduate,Soft Skills,Beginner,FutureLearn,Certification,13,35
U02671,54,USA,Graduate,Business,Intermediate,Coursera,Career Switch,8,44
U02672,43,Germany,Graduate,Mobile,Intermediate,DataCamp,Upskilling,6,4
U02673,27,Germany,Postgraduate,AI,Intermediate,Skillshare,Upskilling,13,21
U02674,55,Canada,Student,Web,Advanced,DataCamp,Career Switch,27,48
U02675,31,India,Student,Cloud,Beginner,Skillshare,Promotion,22,13
U02676,42,USA,Student,Design,Beginner,FutureLearn,Upskilling,19,34
U02677,27,Germany,Student,Web,Intermediate,DataCamp,Interview Prep,20,15
U02678,26,USA,Postgraduate,AI,Beginner,FutureLearn,Interview Prep,8,10
U02679,32,USA,Graduate,Cybersecurity,Advanced,LinkedIn Learning,College Project,5,49
U02680,24,Germany,Graduate,Cloud,Beginner,LinkedIn Learning,Upskilling,7,50
U02681,48,Canada,Postgraduate,Soft Skills,Intermediate,Skillshare,Interview Prep,18,8
U02682,47,Canada,Postgraduate,Web,Beginner,LinkedIn Learning,Upskilling,25,44
U02683,21,Canada,Student,Data Science,Intermediate,LinkedIn Learning,Upskilling,18,7
U02684,18,Germany,Postgraduate,Cybersecurity,Beginner,Coursera,Upskilling,24,27
U02685,52,Germany,Student,Programming,Advanced,DataCamp,Interview Prep,20,45
U02686,40,USA,Graduate,Business,Advanced,Khan Academy,Promotion,14,29
U02687,32,Australia,Graduate,Business,Advanced,Khan Academy,Interview Prep,24,47
U02688,34,India,Graduate,Cloud,Advanced,Coursera,Interview Prep,27,12
U02689,26,UK,Student,Mobile,Beginner,edX,College Project,20,50
U02690,28,UK,Postgraduate,Cloud,Intermediate,LinkedIn Learning,Certification,12,10
U02691,53,Australia,Postgraduate,Design,Advanced,FutureLearn,Promotion,11,31
U02692,40,India,Student,Cloud,Advanced,Skillshare,Career Switch,30,49
U02693,31,Canada,Student,Data Science,Intermediate,Udemy,Upskilling,10,22
U02694,33,Canada,Student,Mobile,Intermediate,Coursera,College Project,3,38
U02695,49,Germany,Graduate,Business,Advanced,Coursera,Certification,28,3
U02696,34,Australia,Student,Cloud,Intermediate,FutureLearn,Career Switch,11,37
U02697,42,India,Student,Cloud,Intermediate,Coursera,Certification,25,17
U02698,33,USA,Student,Cloud,Beginner,Khan Academy,Interview Prep,4,4
U02699,52,USA,Graduate,Soft Skills,Advanced,Udemy,Certification,27,25
U02700,45,Germany,Postgraduate,Cybersecurity,Advanced,Udemy,College Project,19,20
U02701,34,Germany,Graduate,Web,Beginner,Coursera,College Project,10,17
U02702,21,USA,Graduate,Data Science,Advanced,Khan Academy,Upskilling,17,9
U02703,27,UK,Postgraduate,Programming,Intermediate,Coursera,College Project,6,5
U02704,28,UK,Graduate,Programming,Beginner,Khan Academy,Interview Prep,29,36
U02705,42,Canada,Graduate,Soft Skills,Intermediate,FutureLearn,Interview Prep,18,29
U02706,22,UK,Postgraduate,Business,Intermediate,LinkedIn Learning,Promotion,6,12
U02707,33,India,Postgraduate,Design,Advanced,LinkedIn Learning,College Project,24,21
