course_id,course_name,platform,category,sub_category,instructor,duration_hours,price_inr,rating,reviews,level,language,skills,description,certificate,popularity,prerequisites,completion_rate,combined_features
C105191,Figma Complete Bootcamp 91,Khan Academy,Design,Figma,Instructor_394,10,1499,4.6,58740,Intermediate,English,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",No,13626,Computer Fundamentals,59.3,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Intermediate"
C105192,Figma Complete Bootcamp 92,LinkedIn Learning,Design,Figma,Instructor_448,12,399,3.5,81866,Beginner,French,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",Yes,491406,Basic Programming,36.2,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Beginner"
C105193,Figma Complete Bootcamp 93,Skillshare,Design,Figma,Instructor_443,69,3499,3.7,75439,Beginner,Spanish,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",No,125035,Computer Fundamentals,57.0,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Beginner"
C105194,Figma Complete Bootcamp 94,Udemy,Design,Figma,Instructor_313,26,1499,4.6,245618,Intermediate,Hindi,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",Yes,4833,Mathematics,91.4,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Intermediate"
C105195,Figma Complete Bootcamp 95,Udemy,Design,Figma,Instructor_370,35,3499,4.2,145674,Beginner,English,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",Yes,130383,Basic Programming,36.6,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Beginner"
C105196,Figma Complete Bootcamp 96,Khan Academy,Design,Figma,Instructor_275,16,399,3.7,67164,Intermediate,Hindi,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",Yes,284610,Mathematics,96.5,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Intermediate"
C105197,Figma Complete Bootcamp 97,edX,Design,Figma,Instructor_125,49,2499,4.8,246180,Intermediate,English,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",Yes,77432,Computer Fundamentals,53.6,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Intermediate"
C105198,Figma Complete Bootcamp 98,edX,Design,Figma,Instructor_460,26,2499,4.4,99667,Intermediate,French,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",No,325369,Mathematics,70.0,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Intermediate"
C105199,Figma Complete Bootcamp 99,LinkedIn Learning,Design,Figma,Instructor_205,7,0,3.9,166342,Advanced,Hindi,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",Yes,307037,Mathematics,65.5,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Advanced"
C105200,Figma Complete Bootcamp 100,Udemy,Design,Figma,Instructor_139,40,0,5.0,89029,Advanced,Hindi,"Figma, Design, Projects, Hands-on","Comprehensive Figma course with practical projects, quizzes, assessments and capstone.",No,49524,Computer Fundamentals,42.2,"Design Figma Figma, Design, Projects, Hands-on Comprehensive Figma course with practical projects, quizzes, assessments and capstone. Advanced"
C105201,Graphic Design Complete Bootcamp 1,DataCamp,Design,Graphic Design,Instructor_259,10,0,4.6,93686,Advanced,English,"Graphic Design, Design, Projects, Hands-on","Comprehensive Graphic Design course with practical projects, quizzes, assessments and capstone.",Yes,351676,Mathematics,42.6,"Design Graphic Design Graphic Design, Design, Projects, Hands-on Comprehensive Graphic Design course with practical projects, quizzes, assessments and capstone. Advanced"
C105202,Graphic Design Complete Bootcamp 2,Khan Academy,Design,Graphic Design,Instructor_322,69,1499,4.7,8405,Intermediate,English,"Graphic Design, Design, Projects, Hands-on","Comprehensive Graphic Design course with practical projects, quizzes, assessments and capstone.",No,138477,Mathematics,73.5,"Design Graphic Design Graphic Design, Design, Projects, Hands-on Comprehensive Graphic Design course with practical projects, quizzes, assessments and capstone. Intermediate"
C105203,Graphic Design Complete Bootcamp 3,LinkedIn Learning,Design,Graphic Design,Instructor_373,20,999,3.8,153711,Advanced,Spanish,"Graphic Design, Design, Projects, Hands-on","Comprehensive Graphic Design course with practical projects, quizzes, assessments and capstone.",Yes,211832,Computer Fundamentals,35.1,"Design Graphic Design Graphic Design, Design, Projects, Hands-on Comprehensive Graphic Design course with practical projects, quizzes, assessments and capstone. Advanced"
C105204,Graphic Design Complete Bootcamp 4,Coursera,Design,Graphic Design,Instructor_144,54,2499,4.4,161966,Beginner,French,"Graphic Design, Design, Projects, Hands-on","Comprehensive Graphic Design course with practical projects, quizzes, assessments and capstone.",Yes,386517,Computer Fundamentals,91.8,"Design Graphic Design Graphic Design, Design, Projects, Hands-on Comprehensive Graphic Design course with practical projects, quizzes, assessments and capstone. Beginner"
C105206,Graphic Design Complete Bootcamp 6,DataCamp,Design,Graphic Design,Instructor_146,7,999,4.7,241309,Intermediate,French,"Graphic Design, Design, Projects, Hands-on","Comprehensive Graphic Design course with practical projects, quizzes, assessments and capstone.",No,301784,Mathematics,69.9,"Design Graphic Design Graphic Design, Design, Projects, Hands-on Comprehensive Graphic Design course with practical projects, quizzes, assessments and capstone. Intermediate"
C105207,Graphic Design Complete Bootcamp 7,Udemy,Design,Graphic Design,Instructor_240,9,1499,4.6,49395,Intermediate,French,"Graphic Design, Design, Projects, Hands-on","Comprehensive Graphic Design course with practical projects, quizzes, assessments and capstone.",Yes,141335,Mathematics,78.4,"Design Graphic Design Graphic Design, Design, Projects, Hands-on Comprehensive Graphic Design course with practical projects, quizzes, assessments and capstone. Intermediate"
C105209,Graphic Design Complete Bootcamp 9,DataCamp,Design,Graphic Design,Instructor_451,14,3499,4.0,60523,Beginner,Hindi,"Graphic Design, Design, Projects, Hands-on","Comprehensive Graphic Design course with practical projects, quizzes, assessments and capstone.",Yes,194333,Mathematics,61.0,"Design Graphic Design Graphic Design, Design, Projects, Hands-on Comprehensive Graphic Design course with practical projects, quizzes, assessments and capstone. Beginner"
C105210,Graphic Design Complete Bootcamp 10,Coursera,Design,Graphic Design,Instructor_204,6,0,4.2,190493,Intermediate,Hindi,"Graphic Design, Design, Projects, Hands-on","Comprehensive Graphic Design course with practical projects, quizzes, assessments and capstone.",Yes,394024,Basic Programming,51.2,"Design Graphic Design Graphic Design, Design, Projects, Hands-on Comprehensive Graphic Design course with practical projects, quizzes, assessments and capstone. Intermediate"
C105211,Graphic Design Complete Bootcamp 11,Skillshare,Design,Graphic Design,Instructor_203,67,699,4.4,67513,Beginner,Spanish,"Graphic Design, Design, Projects, Hands-on","Comprehensive Graphic Design course with practical projects, quizzes, assessments and capstone.",Yes,451468,Mathematics,43.5,"Design Graphic Design Graphic Design, Design, Projects, Hands-on Comprehensive Graphic Design course with practical projects, quizzes, assessments and capstone. Beginner"
C105217,Graphic Design Complete Bootcamp 17,Coursera,Design,Graphic Design,Instructor_495,74,2499,4.8,122107,Advanced,Spanish,"Graphic Design, Design, Projects, Hands-on","Comprehensive Graphic Design course with practical projects, quizzes, assessments and capstone.",Yes,351474,Computer Fundamentals,58.3,"Design Graphic Design Graphic Design, Design, Projects, Hands-on Comprehensive Graphic Design course with practical projects, quizzes, assessments and capstone. Advanced"
C105219,Graphic Design Complete Bootcamp 19,Coursera,Design,Graphic Design,Instructor_252,61,4999,4.1,225142,Advanced,English,"Graphic Design, Design, Projects, Hands-on","Comprehensive Graphic Design course with practical projects, quizzes, assessments and capstone.",Yes,153765,Basic Programming,37.7,"Design Graphic Design Graphic Design, Design, Projects, Hands-on Comprehensive Graphic Design course with practical projects, quizzes, assessments and capstone. Advanced"
C105220,Graphic Design Complete Bootcamp 20,Udemy,Design,Graphic Design,Instructor_190,7,3499,4.4,204941,Intermediate,English,"Graphic Design, Design, Projects, Hands-on","Comprehensive Graphic Design course with practical projects, quizzes, assessments and capstone.",No,356587,Basic Programming,40.8,"Design Graphic Design Graphic Design, Design, Projects, Hands-on Comprehensive Graphic Design course with practical projects, quizzes, assessments and capstone. Intermediate"
C105222,Graphic Design Complete Bootcamp 22,Coursera,Design,Graphic Design,Instructor_377,2,4999,4.3,130924,Beginner,Spanish,"Graphic Design, Design, Projects, Hands-on","Comprehensive Graphic Design course with practical projects, quizzes, assessments and capstone.",No,453658,Basic Programming,92.6,"Design Graphic Design Graphic Design, Design, Projects, Hands-on Comprehensive Graphic Design course with practical projects, quizzes, assessments and capstone. Beginner"
C105224,Graphic Design Complete Bootcamp 24,edX,Design,Graphic Design,Instructor_60,73,2499,4.5,202848,Beginner,English,"Graphic Design, Design, Projects, Hands-on","Comprehensive Graphic Design course with practical projects, quizzes, assessments and capstone.",No,147680,Computer Fundamentals,64.4,"Design Graphic Design Graphic Design, Design, Projects, Hands-on Comprehensive Graphic Design course with practical projects, quizzes, assessments and capstone. Beginner"
C105225,Graphic Design Complete Bootcamp 25,Udemy,Design,Graphic Design,Instructor_154,47,999,3.5,159088,Advanced,Hindi,"Graphic Design, Design, Projects, Hands-on","Comprehensive Graphic Design course with practical projects, quizzes, assessments and capstone.",Yes,87213,Mathematics,67.8,"Design Graphic Design Graphic Design, Design, Projects, Hands-on Comprehensive Graphic Design course with practical projects, quizzes, assessments and capstone. Advanced"
C105226,Graphic Design Complete Bootcamp 26,DataCamp,Design,Graphic Design,Instructor_82,48,4999,3.8,159595,Advanced,French,"Graphic Design, Design, Projects, Hands-on","Comprehensive Graphic Design course with practical projects, quizzes, assessments and capstone.",Yes,1050,Mathematics,47.5,"Design Graphic Design Graphic Design, Design, Projects, Hands-on Comprehensive Graphic Design course with practical projects, quizzes, assessments and capstone. Advanced"
C105228,Graphic Design Complete Bootcamp 28,Skillshare,Design,Graphic Design,Instructor_82,59,4999,4.2,50663,Beginner,Hindi,"Graphic Design, Design, Projects, Hands-on","Comprehensive Graphic Design course with practical projects, quizzes, assessments and capstone.",Yes,264398,Basic Programming,57.7,"Design Graphic Design Graphic Design, Design, Projects, Hands-on Comprehensive Graphic Design course with practical projects, quizzes, assessments and capstone. Beginner"
C105229,Graphic Design Complete Bootcamp 29,LinkedIn Learning,Design,Graphic Design,Instructor_244,25,1499,4.5,23850,Beginner,English,"Graphic Design, Design, Projects, Hands-on","Comprehensive Graphic Design course with practical projects, quizzes, assessments and capstone.",Yes,302472,Computer Fundamentals,96.9,"Design Graphic Design Graphic Design, Design, Projects, Hands-on Comprehensive Graphic Design course with practical projects, quizzes, assessments and capstone. Beginner"
C105230,Graphic Design Complete Bootcamp 30,Khan Academy,Design,Graphic Design,Instructor_365,78,2499,3.6,196549,Advanced,English,"Graphic Design, Design, Projects, Hands-on","Comprehensive Graphic Design course with practical projects, quizzes, assessments and capstone.",Yes,377135,Computer Fundamentals,92.0,"Design Graphic Design Graphic Design, Design, Projects, Hands-on Comprehensive Graphic Design course with practical projects, quizzes, assessments and capstone. Advanced"
C105231,Graphic Design Complete Bootcamp 31,Khan Academy,Design,Graphic Design,Instructor_400,9,4999,4.2,71464,Intermediate,Spanish,"Graphic Design, Design, Projects, Hands-on","Comprehensive Graphic Design course with practical projects, quizzes, assessments and capstone.",No,485263,Mathematics,91.9,"Design Graphic Design Graphic Design, Design, Projects, Hands-on Comprehensive Graphic Design course with practical projects, quizzes, assessments and capstone. Intermediate"
C105232,Graphic Design Complete Bootcamp 32,edX,Design,Graphic Design,Instructor_438,72,0,3.6,156626,Beginner,Hindi,"Graphic Design, Design, Projects, Hands-on","Comprehensive Graphic Design course with practical projects, quizzes, assessments and capstone.",Yes,129011,Computer Fundamentals,69.6,"Design Graphic Design Graphic Design, Design, Projects, Hands-on Comprehensive Graphic Design course with practical projects, quizzes, assessments and capstone. Beginner"
